drugbank_id	bindingdb_id
DB03955	50163442
DB03955	50163443
DB03955	50163445
DB03955	50163446
DB03955	50163447
DB03955	50240927
DB03955	50312525
DB03955	50403110
DB03955	50403114
DB03956	50075183
DB03956	50082886
DB03956	50091318
DB03957	50021399
DB03957	50148008
DB03958	50110845
DB03958	50294220
DB03966	283
DB03966	50330317
DB03966	92360
DB03971	50120850
DB03974	50309588
DB03980	15238
DB03982	13952
DB03983	26990
DB03983	50147625
DB03987	50051923
DB03989	228805
DB03989	34103
DB03989	50077229
DB03989	50102882
DB03989	50147883
DB03989	50165726
DB03989	50240803
DB03989	50351158
DB03989	50423644
DB03989	50448403
DB03991	4706
DB03991	50032861
DB03991	50078328
DB03991	50092142
DB03993	50340062
DB03994	7973
DB03995	11
DB03996	24066
DB04000	50060636
DB04000	50252873
DB04001	50118796
DB04003	50103782
DB04005	50023910
DB04005	50118213
DB04006	6676
DB04008	16
DB04010	50093373
DB04013	50057731
DB04013	50147896
DB04014	7262
DB04014	84528
DB04015	234295
DB04016	50208224
DB04017	15581
DB04018	50271827
DB04020	50121626
DB04027	181132
DB04027	21959
DB04029	50308386
DB04030	8767
DB04035	50115618
DB04035	50370963
DB04037	50154215
DB04038	50378884
DB04042	340
DB04044	50149303
DB04046	103981
DB04046	120768
DB04046	50034081
DB04046	50147927
DB04046	50166886
DB04046	50243888
DB04046	50244377
DB04052	238309
DB04054	15383
DB04059	50147086
DB04061	50220455
DB04062	50242419
DB04065	50064286
DB04066	4374
DB04071	50230758
DB04071	50368955
DB04074	50390989
DB04075	50151383
DB04080	14676
DB04081	50041041
DB04088	50131545
DB04089	11932
DB04092	50078401
DB04097	50304034
DB04098	3149
DB04098	3182
DB04098	50055671
DB04098	50285232
DB04100	50092158
DB04102	50106536
DB04105	50064266
DB04107	17295
DB04108	17589
DB04114	10597
DB04114	50200343
DB04114	50369748
DB04115	50203126
DB04116	50057750
DB04116	50454691
DB04122	50275807
DB04122	50373066
DB04125	50060029
DB04125	50060038
DB04125	50060051
DB04127	50405137
DB04130	50270673
DB04132	50043758
DB04132	50095998
DB04137	81330
DB04137	81874
DB04137	81995
DB04137	86059
DB04140	50098918
DB04145	92392
DB04145	92860
DB04147	50327308
DB04149	14361
DB04149	50042056
DB04149	50042058
DB04152	50126764
DB04154	50162321
DB04156	26978
DB04160	50079022
DB04160	50147591
DB04160	50278316
DB04163	18045
DB04166	50376751
DB04168	50449125
DB04172	16174
DB04172	23869
DB04175	50004952
DB04177	66977
DB04179	50167940
DB04180	12017
DB04183	50038341
DB04185	50357215
DB04185	50357223
DB04185	92984
DB04186	6619
DB04188	50015358
DB04190	12217
DB04190	50121500
DB04191	50009240
DB04191	903
DB04196	6645
DB04198	50307454
DB04198	50367285
DB04200	50240921
DB04204	50107743
DB04206	92699
DB04209	50048403
DB04213	129287
DB04214	24514
DB04215	14330
DB04215	50101873
DB04216	7460
DB04218	50023668
DB04218	50060165
DB04223	21958
DB04223	235692
DB04223	50225106
DB04224	50150484
DB04224	50250904
DB04224	50448437
DB04224	50448438
DB04228	50079183
DB04228	50212347
DB04231	7882
DB04232	50084744
DB04234	50426168
DB04242	26194
DB04242	50340074
DB04243	50369647
DB04246	14358
DB04249	65499
DB04250	8978
DB04253	50004681
DB04254	15385
DB04255	12216
DB04256	50030627
DB04256	50212325
DB04257	50269531
DB04260	50214705
DB04261	50369454
DB04265	50063302
DB04265	50078332
DB04267	26116
DB04269	50086886
DB04269	50118723
DB04269	50139749
DB04269	50288457
DB04270	50109547
DB04271	14779
DB04272	14672
DB04272	92494
DB04273	14061
DB04274	50104887
DB04275	29612
DB04285	13597
DB04286	16234
DB04287	82331
DB04288	11460
DB04289	25796
DB04291	50403035
DB04295	50263771
DB04297	50005711
DB04299	26122
DB04299	50257203
DB04300	213229
DB04300	50069313
DB04300	50069314
DB04300	50132166
DB04302	233054
DB04306	18046
DB04307	10798
DB04307	10799
DB04307	10800
DB04308	50403035
DB04310	50035245
DB04310	50089194
DB04311	50113840
DB04315	50300554
DB04315	82232
DB04315	92459
DB04318	50078930
DB04318	50138684
DB04321	50148593
DB04322	119131
DB04322	22590
DB04322	50003896
DB04322	50005518
DB04325	10758
DB04328	100283
DB04328	50280242
DB04328	50281988
DB04329	60921
DB04331	175356
DB04333	50129716
DB04335	22104
DB04335	50366815
DB04338	15239
DB04339	50213735
DB04342	50370589
DB04343	19472
DB04348	223977
DB04348	50375594
DB04350	10854
DB04350	50089857
DB04351	50036212
DB04351	50036222
DB04352	50405137
DB04356	50108005
DB04357	6645
DB04360	26139
DB04365	46858
DB04367	16591
DB04367	50363645
DB04368	50104500
DB04368	50104501
DB04368	50131308
DB04370	50269414
DB04371	11938
DB04377	50160720
DB04381	50318489
DB04383	18160
DB04387	50028643
DB04387	50367056
DB04387	50367060
DB04394	13073
DB04395	18134
DB04396	50077225
DB04398	50159794
DB04398	50257205
DB04398	50420196
DB04404	169467
DB04407	8054
DB04409	50103242
DB04410	50113826
DB04416	50098294
DB04419	92991
DB04422	50242405
DB04422	86202
DB04424	12597
DB04429	50051350
DB04432	17278
DB04440	50335291
DB04441	108248
DB04441	50118807
DB04441	68391
DB04442	13944
DB04444	26978
DB04445	26981
DB04446	14170
DB04452	50444748
DB04454	50357210
DB04454	92985
DB04455	50103520
DB04455	50357226
DB04457	92532
DB04459	50199883
DB04462	11323
DB04465	50370453
DB04466	50030477
DB04468	20608
DB04469	14794
DB04470	14145
DB04470	50115857
DB04471	20586
DB04473	50242419
DB04474	42082
DB04474	60927
DB04478	50102723
DB04480	50148669
DB04484	50028644
DB04484	50367057
DB04484	50367058
DB04485	50088372
DB04489	50296412
DB04495	14689
DB04496	50148767
DB04500	239165
DB04500	50340079
DB04503	50149202
DB04505	15380
DB04509	83098
DB04510	50067783
DB04510	50216218
DB04513	50111446
DB04518	8050
DB04519	23432
DB04522	17664
DB04522	93001
DB04523	50137816
DB04525	13611
DB04531	50179697
DB04531	50213728
DB04532	50094702
DB04534	50304144
DB04537	92688
DB04539	50281349
DB04540	20192
DB04544	50306563
DB04545	50075408
DB04545	50182801
DB04545	50263043
DB04545	50350756
DB04545	50350757
DB04545	50350758
DB04545	50350759
DB04545	50350761
DB04545	50350762
DB04546	50404737
DB04546	82055
DB04547	848
DB04549	12020
DB04551	50420197
DB04552	85507
DB04553	50273975
DB04555	50194153
DB04556	10630
DB04557	22319
DB04557	50088435
DB04557	50290287
DB04562	50119563
DB04563	14349
DB04564	50366565
DB04566	19254
DB04566	92539
DB04571	50240033
DB04572	50418086
DB04573	25806
DB04573	50088511
DB04573	50410506
DB04574	38034
DB04574	50366524
DB04577	11555
DB04578	11558
DB04579	16501
DB04580	50157646
DB04581	7887
DB04583	16099
DB04586	50150783
DB04588	15399
DB04590	13589
DB04590	13590
DB04590	13591
DB04591	50172843
DB04594	50344960
DB04600	10020
DB04601	10017
DB04604	50042349
DB04604	50134742
DB04604	50375654
DB04605	32097
DB04607	6670
DB04608	50192349
DB04609	50055589
DB04612	13174
DB04614	50080157
DB04615	50080157
DB04616	9441
DB04617	9426
DB04618	50120848
DB04619	50236986
DB04620	50070638
DB04622	7949
DB04628	50214358
DB04628	50331851
DB04630	19214
DB04632	50174088
DB04634	223536
DB04634	223538
DB04638	176764
DB04640	36149
DB04641	50379183
DB04650	12
DB04651	161472
DB04651	50039492
DB04652	50170653
DB04655	50059956
DB04658	36389
DB04658	50002857
DB04658	50002909
DB04662	50366800
DB04665	12342
DB04669	11457
DB04681	50048093
DB04684	50032501
DB04685	50173550
DB04685	50190544
DB04688	50005577
DB04688	50417947
DB04689	50181911
DB04690	50008923
DB04690	50045363
DB04690	50406992
DB04696	18753
DB04697	50245500
DB04698	50182477
DB04701	225232
DB04703	61776
DB04704	20175
DB04704	50035884
DB04705	20182
DB04706	50045545
DB04707	14031
DB04707	50027431
DB04711	50238666
DB04712	36375
DB04715	11835
DB04716	26198
DB04716	50109821
DB04719	50156670
DB04723	50201427
DB04724	50161065
DB04724	50161067
DB04724	50161070
DB04724	50161074
DB04725	50038649
DB04726	50362897
DB04727	5815
DB04733	50380322
DB04738	50212842
DB04739	50290422
DB04743	50056999
DB04744	50049066
DB04745	50366034
DB04746	50394662
DB04751	27216
DB04751	50113746
DB04759	16595
DB04760	16596
DB04761	16592
DB04763	11641
DB04767	50272536
DB04769	50324735
DB04770	10910
DB04776	10909
DB04781	86150
DB04786	50000029
DB04786	50336799
DB04787	50375821
DB04789	50391007
DB04794	50128548
DB04797	15414
DB04798	50126761
DB04800	13529
DB04808	8580
DB04813	36880
DB04815	32188
DB04816	11316
DB04817	235671
DB04818	29136
DB04819	81469
DB04820	163693
DB04821	50005548
DB04821	50021218
DB04821	50426364
DB04824	50077844
DB04825	50017723
DB04827	50239974
DB04828	50027952
DB04829	21342
DB04829	50241702
DB04829	86427
DB04831	50090674
DB04832	50020706
DB04832	66978
DB04835	160935
DB04835	50334986
DB04836	50292474
DB04838	50239973
DB04839	50094569
DB04839	50154009
DB04840	50122613
DB04841	50017702
DB04841	50091590
DB04842	26948
DB04843	50019289
DB04843	50019290
DB04843	50377964
DB04844	50017701
DB04844	50048891
DB04844	50342818
DB04847	50431015
DB04849	50331096
DB04851	50109811
DB04853	50230152
DB04854	50320491
DB04855	50151864
DB04856	50185261
DB04858	50226806
DB04859	50037157
DB04861	84735
DB04862	248094
DB04862	50102249
DB04864	10441
DB04864	50199522
DB04864	50342601
DB04867	82304
DB04868	50237710
DB04869	50173468
DB04869	50184069
DB04871	50161628
DB04871	50161646
DB04871	50161647
DB04872	50051290
DB04872	50291261
DB04873	85026
DB04874	26979
DB04875	50189360
DB04876	11695
DB04876	123776
DB04876	126821
DB04876	50129889
DB04878	50024140
DB04878	50263044
DB04879	4851
DB04880	50241379
DB04881	50206310
DB04882	50083600
DB04882	50086558
DB04882	50086560
DB04882	50086564
DB04882	50086568
DB04882	50086570
DB04882	50086572
DB04882	50086576
DB04883	50050794
DB04883	50108202
DB04885	50042712
DB04885	50231569
DB04886	50002662
DB04886	50050430
DB04886	50050431
DB04886	50428437
DB04887	4685
DB04888	50241119
DB04889	50417944
DB04892	10622
DB04892	10676
DB04892	10958
DB04894	82464
DB04896	50032379
DB04896	50275771
DB04896	86420
DB04905	50085260
DB04910	31048
DB04910	50240062
DB04912	26979
DB04915	50419932
DB04920	50088387
DB04931	50017181
DB04931	50121900
DB04931	50126395
DB04931	50128358
DB04931	82411
DB04933	50274760
DB04942	50061625
DB04946	50034043
DB04948	50019646
DB04948	85233
DB04951	50005201
DB04953	50143558
DB04954	50138530
DB04960	14434
DB04960	50370385
DB04967	50030282
DB04970	82365
DB04983	50270553
DB04983	50341904
DB04996	26979
DB04996	50074329
DB04996	50159793
DB04996	81970
DB05009	50364063
DB05010	50032982
DB05015	25150
DB05022	50033894
DB05035	50385105
DB05038	50411262
DB05039	50318159
DB05048	50006254
DB05075	97971
DB05076	50092055
DB05076	50347595
DB05087	50369240
DB05095	50131593
DB05100	50082556
DB05102	11243
DB05104	50366356
DB05105	50111469
DB05107	50388517
DB05109	50370993
DB05119	50205805
DB05134	50008057
DB05137	50047021
DB05137	50080818
DB05137	50422013
DB05154	50363237
DB05171	50364033
DB05186	50388398
DB05188	50160402
DB05188	50294029
DB05219	50277665
DB05220	50277545
DB05223	50105330
DB05223	50353227
DB05229	50095202
DB05229	85181
DB05234	18522
DB05234	18523
DB05239	50391802
DB05255	50346036
DB05260	26988
DB05262	50423777
DB05266	50240404
DB05271	50054062
DB05271	50123626
DB05289	50074922
DB05289	50172473
DB05289	50172479
DB05294	21
DB05296	50074329
DB05296	50159793
DB05316	139370
DB05327	50067376
DB05327	50067397
DB05327	50067407
DB05351	47032
DB05351	50070208
DB05381	50121205
DB05381	7966
DB05383	50207159
DB05383	86154
DB05395	50212977
DB05398	50327308
DB05399	50117525
DB05412	50266947
DB05414	50099587
DB05416	28661
DB05420	50227434
DB05421	50067935
DB05422	50005656
DB05424	4779
DB05428	50074329
DB05428	50159793
DB05431	50144621
DB05448	50426071
DB05450	50442865
DB05458	50056147
DB05458	50056150
DB05461	26979
DB05461	85825
DB05465	13535
DB05470	50314071
DB05476	16175
DB05476	23891
DB05476	26979
DB05479	50029747
DB05479	50454568
DB05482	50418088
DB05490	50428854
DB05492	50398244
DB05501	50315287
DB05501	50315305
DB05511	50034171
DB05511	50118812
DB05518	50322043
DB05521	50037503
DB05521	50152754
DB05521	50326056
DB05524	31090
DB05532	50228465
DB05540	92986
DB05541	50422531
DB05541	50422540
DB05549	27525
DB05552	25084
DB05553	50371580
DB05553	50374555
DB05562	50187377
DB05575	24773
DB05586	50393245
DB05590	85786
DB05596	50019529
DB05607	26122
DB05607	50249180
DB05607	50257203
DB05608	2622
DB05626	50191367
DB05642	26979
DB05653	50120065
DB05667	151585
DB05667	31768
DB05667	50004441
DB05667	50004442
DB05667	60666
DB05667	8610
DB05676	50248919
DB05695	50161093
DB05695	50175382
DB05708	50061564
DB05708	86543
DB05713	50328742
DB05724	50445324
DB05732	14673
DB05732	50159797
DB05738	50163629
DB05767	50084419
DB05786	50410834
DB05786	50410835
DB05790	26979
DB05790	50070546
DB05790	50070548
DB05792	26979
DB05792	50170641
DB05804	13430
DB05804	50375559
DB05812	25458
DB05812	50156282
DB05824	50096974
DB05837	26979
DB05838	50117485
DB05838	50117486
DB05855	50061561
DB05855	86833
DB05864	50088527
DB05868	50142916
DB05871	50105629
DB05875	50335566
DB05913	50356877
DB05928	25118
DB05936	50236738
DB05939	50273099
DB05943	50155929
DB05943	50177125
DB05944	50205268
DB05956	26979
DB05961	10149
DB05961	10150
DB05964	50243895
DB05964	50243896
DB05964	50243937
DB05964	50386812
DB05966	14672
DB05966	92494
DB05969	5931
DB05974	50269617
DB05983	217379
DB05984	31088
DB05990	21675
DB05990	50065431
DB05992	50030765
DB05993	26979
DB05993	50044601
DB06016	263449
DB06016	50382290
DB06016	50443094
DB06016	50443101
DB06021	50294029
DB06040	50431893
DB06075	185150
DB06075	50315887
DB06077	50007659
DB06077	50007710
DB06077	50007711
DB06077	50007712
DB06082	26979
DB06082	50231387
DB06090	50164924
DB06090	50393247
DB06090	50399819
DB06090	50399826
DB06090	92878
DB06134	26326
DB06137	50303801
DB06140	50236754
DB06144	50001786
DB06147	50027796
DB06148	31005
DB06148	35256
DB06148	50222218
DB06150	50238669
DB06151	50420190
DB06152	50066545
DB06152	50240096
DB06153	82088
DB06155	21278
DB06157	50131828
DB06163	50081245
DB06163	50081252
DB06174	50238661
DB06174	50424716
DB06176	19151
DB06176	50048864
DB06178	50011320
DB06182	50050512
DB06182	50050513
DB06182	50050517
DB06182	50171552
DB06185	50122726
DB06185	50195587
DB06185	50293088
DB06185	50294725
DB06185	50294726
DB06188	50382559
DB06188	50431891
DB06190	50002595
DB06191	50420186
DB06195	50056163
DB06195	7533
DB06195	7585
DB06196	50121684
DB06196	50403371
DB06196	50406750
DB06197	50324667
DB06197	50422287
DB06198	50132287
DB06199	50050970
DB06199	50050976
DB06199	50050996
DB06199	50051007
DB06200	50088367
DB06202	20606
DB06202	50146201
DB06203	16285
DB06204	50386381
DB06207	50160154
DB06207	50173003
DB06211	50088382
DB06212	35723
DB06213	50119132
DB06213	50152084
DB06216	26122
DB06216	50257203
DB06216	50428890
DB06216	50445613
DB06216	84994
DB06218	50300204
DB06228	13001
DB06228	7840
DB06229	84734
DB06230	50045776
DB06230	85326
DB06236	50421604
DB06237	235766
DB06237	50036629
DB06237	50036630
DB06240	50075373
DB06243	50028197
DB06247	50094009
DB06249	19442
DB06253	10515
DB06253	50106731
DB06266	59775
DB06268	50058126
DB06272	50124417
DB06274	50039180
DB06274	50039183
DB06274	50088381
DB06274	86964
DB06276	50084661
DB06276	50102481
DB06280	50371391
DB06281	50312718
DB06282	22890
DB06282	85029
DB06282	85030
DB06287	50343413
DB06288	81790
DB06290	50336504
DB06292	20880
DB06292	50448923
DB06297	50018270
DB06306	50005782
DB06311	50125265
DB06314	60589
DB06333	50333649
DB06335	11542
DB06335	50225074
DB06345	100423
DB06345	50191854
DB06346	125205
DB06346	50359080
DB06347	50389967
DB06350	50397204
DB06354	86751
DB06358	18070
DB06358	50336513
DB06358	50336514
DB06367	19778
DB06367	19779
DB06367	19780
DB06367	19781
DB06370	10890
DB06374	349630
DB06393	82363
DB06401	50099585
DB06403	50050806
DB06403	50146710
DB06408	50022505
DB06409	50125682
DB06409	50370478
DB06413	50156055
DB06413	50336892
DB06413	50336893
DB06414	50103642
DB06422	50301927
DB06429	50051293
DB06429	50074791
DB06429	50074819
DB06436	4810
DB06436	50408965
DB06440	50011476
DB06441	50118225
DB06441	50318031
DB06442	50069900
DB06444	50000727
DB06444	50067498
DB06444	50067499
DB06444	50229578
DB06448	14433
DB06448	14459
DB06448	14460
DB06454	50027256
DB06455	50248034
DB06457	50117925
DB06458	50239381
DB06460	50061077
DB06468	50058759
DB06468	50234609
DB06469	50308060
DB06469	50423773
DB06470	234400
DB06472	50092112
DB06477	50056443
DB06478	50235885
DB06480	50122872
DB06486	50128285
DB06494	50122654
DB06497	50336345
DB06497	50336346
DB06497	50336347
DB06497	50336348
DB06506	50359449
DB06510	50150998
DB06512	50039245
DB06515	20285
DB06515	50052442
DB06515	50241485
DB06515	50366620
DB06518	50341342
DB06521	50209683
DB06523	50154375
DB06525	10970
DB06527	50281573
DB06530	50241029
DB06533	50109551
DB06533	50126701
DB06536	28798
DB06538	85190
DB06548	25308
DB06549	50081652
DB06554	50224809
DB06554	82002
DB06555	50035105
DB06558	50143800
DB06573	50108168
DB06578	50217210
DB06581	50050955
DB06585	50417007
DB06587	50421351
DB06587	85390
DB06589	26474
DB06594	50035179
DB06595	31094
DB06595	50326053
DB06595	50423656
DB06597	50200937
DB06603	196535
DB06603	198124
DB06603	29589
DB06605	19023
DB06614	50181441
DB06614	5024
DB06616	4552
DB06618	50338990
DB06623	81199
DB06624	50200841
DB06625	50254013
DB06626	25117
DB06630	50161282
DB06630	50348228
DB06634	50336575
DB06634	50417981
DB06635	50114539
DB06637	10458
DB06641	50431630
DB06649	161094
DB06652	50145685
DB06654	19187
DB06654	50078694
DB06654	50080950
DB06659	26979
DB06660	50071112
DB06660	50071484
DB06666	50065115
DB06669	50121977
DB06670	50255753
DB06673	50292929
DB06677	50066370
DB06678	50115644
DB06683	50132306
DB06683	50367487
DB06684	50151982
DB06689	50150484
DB06689	50250904
DB06689	50448437
DB06689	50448438
DB06689	7973
DB06691	22567
DB06693	50003238
DB06693	50011036
DB06694	30703
DB06695	50432209
DB06698	96589
DB06699	50102450
DB06699	50102466
DB06700	86748
DB06701	50050098
DB06701	50062912
DB06701	50062915
DB06701	50142839
DB06701	85933
DB06707	50027502
DB06707	50223426
DB06708	50109750
DB06708	50238630
DB06709	48918
DB06710	50410531
DB06711	50001922
DB06712	50103634
DB06713	50103633
DB06715	26981
DB06724	26986
DB06724	26987
DB06724	50147627
DB06725	92331
DB06726	21362
DB06727	50122615
DB06727	50370708
DB06728	92572
DB06729	50090677
DB06731	50180661
DB06731	50254790
DB06731	50254791
DB06732	50028963
DB06733	50064186
DB06735	55354
DB06735	71545
DB06736	50109016
DB06738	50231237
DB06739	50228336
DB06739	50228337
DB06741	50010475
DB06743	50292287
DB06744	50070319
DB06744	50251276
DB06745	50123635
DB06745	50123641
DB06745	50208070
DB06747	50411311
DB06748	50317540
DB06749	50317541
DB06751	50237620
DB06755	54988
DB06756	50103520
DB06756	50357226
DB06762	50103517
DB06762	50240750
DB06762	86245
DB06763	50009338
DB06763	50229504
DB06764	96559
DB06767	26979
DB06768	50159794
DB06768	50257205
DB06768	50420196
DB06769	173621
DB06774	20461
DB06774	86537
DB06777	21674
DB06777	225703
DB06777	50090946
DB06777	50420187
DB06777	53721
DB06778	26992
DB06782	50103608
DB06784	14672
DB06784	92494
DB06785	50102454
DB06786	50240097
DB06787	81959
DB06788	50074329
DB06788	50159793
DB06788	54796
DB06789	70293
DB06791	50063821
DB06791	50063823
DB06791	50063830
DB06791	50063842
DB06791	82470
DB06792	26986
DB06792	26987
DB06792	50147627
DB06793	82269
DB06793	83452
DB06795	10860
DB06800	50278337
DB06802	50228731
DB06803	11242
DB06804	50442874
DB06809	50035696
DB06810	50103617
DB06813	50044420
DB06814	50238665
DB06815	50366038
DB06816	50198749
DB06817	25351
DB06819	36184
DB06820	31770
DB06823	50020805
DB06824	50323751
DB06827	50239985
DB06829	50219597
DB06830	25298
DB06831	50323727
DB06832	50154055
DB06833	22420
DB06834	50396077
DB06836	50042924
DB06837	50104965
DB06842	50010981
DB06847	25822
DB06847	50298836
DB06847	50298837
DB06851	50294172
DB06852	50185219
DB06852	50414084
DB06855	14148
DB06855	50115865
DB06856	14149
DB06857	14159
DB06859	50149003
DB06860	50350123
DB06869	50066334
DB06873	50030980
DB06875	50168348
DB06877	15614
DB06878	32652
DB06878	50307850
DB06882	31825
DB06883	50115216
DB06887	13433
DB06887	13440
DB06888	50192071
DB06888	50400801
DB06890	25810
DB06891	11625
DB06896	24440
DB06897	24934
DB06902	29609
DB06906	50143060
DB06908	50188029
DB06909	50412414
DB06910	152
DB06911	50082549
DB06914	50183062
DB06916	50205947
DB06916	50205975
DB06917	50294173
DB06919	32653
DB06919	50133531
DB06919	50307858
DB06920	50266770
DB06922	41850
DB06924	50373037
DB06924	50373038
DB06925	14949
DB06926	50367479
DB06926	50389674
DB06927	50152615
DB06929	50307861
DB06930	16751
DB06931	25265
DB06932	19087
DB06933	50224009
DB06936	50082521
DB06937	20733
DB06938	17678
DB06939	17323
DB06940	20649
DB06942	50307869
DB06943	26543
DB06943	26544
DB06944	7108
DB06945	50348671
DB06947	32655
DB06947	50307871
DB06948	5530
DB06949	31930
DB06950	31926
DB06953	50127302
DB06954	25896
DB06956	15393
DB06957	50182712
DB06958	50182714
DB06961	20903
DB06962	50374176
DB06964	20899
DB06967	18039
DB06969	33237
DB06970	50137778
DB06971	50175780
DB06973	29608
DB06974	30545
DB06976	59090
DB06976	6630
DB06976	6631
DB06978	31931
DB06984	84462
DB06985	50019040
DB06986	50194412
DB06987	25753
DB06989	50188776
DB06991	50236473
DB06991	50236483
DB06992	32522
DB06994	50374938
DB06994	50374939
DB06995	50271940
DB06996	50082643
DB06997	50271895
DB06999	25617
DB07001	36402
DB07001	50392587
DB07002	50148167
DB07003	36401
DB07005	32656
DB07005	50085448
DB07005	50307877
DB07006	50245497
DB07007	36403
DB07008	50207101
DB07009	50154062
DB07010	15621
DB07010	225377
DB07011	50208476
DB07011	50208484
DB07013	23502
DB07014	31559
DB07017	50273457
DB07017	50273458
DB07017	50273857
DB07019	50221537
DB07021	50296489
DB07021	50296490
DB07024	50200804
DB07025	50195206
DB07026	29018
DB07028	16238
DB07029	50207104
DB07030	16239
DB07031	31889
DB07031	31890
DB07032	50152627
DB07036	19990
DB07036	19991
DB07037	14821
DB07039	26260
DB07044	31928
DB07045	32373
DB07048	11031
DB07049	32573
DB07049	32574
DB07050	10886
DB07051	14785
DB07052	50368299
DB07053	50179236
DB07054	7599
DB07056	29841
DB07059	17983
DB07060	31881
DB07060	92691
DB07061	79572
DB07062	30410
DB07063	16469
DB07064	24127
DB07064	24128
DB07066	24363
DB07067	11658
DB07069	50265459
DB07070	50176608
DB07070	50214203
DB07072	50210526
DB07072	50212927
DB07073	50261834
DB07075	50195215
DB07076	50138674
DB07078	14649
DB07079	26554
DB07080	19993
DB07081	50221443
DB07081	50221455
DB07083	29377
DB07086	50128414
DB07086	50161604
DB07089	50220319
DB07090	15674
DB07092	50221970
DB07092	50221981
DB07093	50056538
DB07094	50294164
DB07095	50307867
DB07096	27498
DB07097	31934
DB07098	31927
DB07099	24243
DB07100	50182715
DB07101	104963
DB07102	24256
DB07102	24257
DB07104	24263
DB07107	15022
DB07107	15087
DB07108	50060993
DB07109	50241245
DB07110	15788
DB07112	50264221
DB07113	17980
DB07114	50324680
DB07118	50022178
DB07119	50168323
DB07121	50180995
DB07123	25792
DB07126	50235342
DB07126	5544
DB07128	50172825
DB07129	50117271
DB07129	50135883
DB07129	50135884
DB07130	14245
DB07131	50307868
DB07135	50221979
DB07135	50221980
DB07138	15244
DB07140	25818
DB07140	25826
DB07140	25827
DB07141	50298800
DB07141	50298814
DB07141	50298815
DB07142	50298801
DB07142	50298810
DB07142	50298811
DB07143	50133518
DB07144	25820
DB07144	50298828
DB07144	50298829
DB07145	26526
DB07146	17716
DB07147	23484
DB07149	27370
DB07149	27379
DB07149	27380
DB07152	50255179
DB07153	50329608
DB07154	13519
DB07154	13520
DB07154	13521
DB07154	13522
DB07155	15647
DB07156	28046
DB07159	60665
DB07160	16497
DB07161	50254831
DB07162	50254911
DB07163	10122
DB07164	50293162
DB07167	17750
DB07173	14486
DB07173	50134739
DB07174	17982
DB07175	26484
DB07176	50308731
DB07178	16296
DB07181	50244011
DB07183	15019
DB07187	16315
DB07188	15677
DB07189	26536
DB07190	32658
DB07190	50307857
DB07192	15651
DB07193	50296488
DB07194	50249540
DB07194	50275935
DB07195	50166035
DB07196	50294171
DB07197	14250
DB07198	50152624
DB07200	50162511
DB07200	50162519
DB07202	17751
DB07203	5531
DB07204	15066
DB07206	15779
DB07207	50182959
DB07210	105234
DB07211	50206984
DB07213	12131
DB07215	28706
DB07216	50177643
DB07217	50411413
DB07218	15868
DB07219	16504
DB07220	50237845
DB07221	25256
DB07222	15669
DB07223	16503
DB07224	16499
DB07225	16500
DB07227	50097071
DB07228	15246
DB07229	14337
DB07230	50166754
DB07231	16502
DB07232	209932
DB07232	27135
DB07232	27136
DB07232	27149
DB07233	50279255
DB07233	50279256
DB07234	50259376
DB07234	50259377
DB07235	50188913
DB07235	50188941
DB07235	50188945
DB07236	50154137
DB07237	50294162
DB07239	50375237
DB07244	18036
DB07245	15780
DB07247	14864
DB07248	50182010
DB07249	6219
DB07250	25205
DB07251	25202
DB07252	25223
DB07253	25226
DB07254	50293237
DB07255	25229
DB07256	50293238
DB07258	50294166
DB07259	50294165
DB07260	50294163
DB07261	14058
DB07262	18052
DB07263	50142317
DB07264	15644
DB07264	15645
DB07264	15646
DB07265	50245344
DB07266	24721
DB07267	50293516
DB07268	15978
DB07270	50181324
DB07271	13525
DB07272	15940
DB07273	50187225
DB07274	50236856
DB07275	30406
DB07276	15922
DB07277	50206985
DB07278	17643
DB07280	14488
DB07281	15781
DB07284	15782
DB07287	25425
DB07288	50132151
DB07289	50219574
DB07290	8503
DB07291	50242762
DB07292	50293592
DB07294	31889
DB07294	31890
DB07295	13958
DB07297	17714
DB07298	14211
DB07300	32422
DB07302	50389675
DB07303	15783
DB07304	50175458
DB07305	50175432
DB07306	36400
DB07307	50253154
DB07308	50175447
DB07309	17595
DB07310	13752
DB07310	13753
DB07310	13754
DB07311	15247
DB07312	50181323
DB07313	17477
DB07314	14717
DB07315	35622
DB07316	28376
DB07317	50270609
DB07318	36396
DB07319	81729
DB07320	225338
DB07320	50204706
DB07320	50204721
DB07320	91885
DB07322	17478
DB07323	17572
DB07326	50264389
DB07330	27119
DB07332	50030539
DB07333	11445
DB07334	5875
DB07336	16589
DB07338	50359942
DB07340	50170831
DB07342	50252801
DB07345	50372980
DB07346	50372983
DB07347	50398077
DB07348	114316
DB07348	38870
DB07348	97307
DB07350	50135752
DB07352	7458
DB07355	23445
DB07358	50248442
DB07359	50294464
DB07360	26315
DB07363	11929
DB07364	7377
DB07368	50153442
DB07370	50329782
DB07373	91718
DB07373	9954
DB07374	63919
DB07375	236512
DB07375	50025405
DB07375	50422491
DB07377	17594
DB07379	50235040
DB07388	50148162
DB07389	36399
DB07390	50241372
DB07390	50241373
DB07397	27878
DB07398	50185119
DB07403	50236535
DB07404	25279
DB07405	50124535
DB07406	30264
DB07407	50175430
DB07408	50175439
